make[1]: Entering directory '/home/runner/work/mddb/mddb'
[36mvite v7.3.1 [32mbuilding client environment for production...[36m[39m
transforming...
[32m✓[39m 53 modules transformed.
rendering chunks...
computing gzip size...
[2m../backend/frontend/dist/[22m[36msw.mjs  [39m[1m[2m15.97 kB[22m[1m[22m[2m │ gzip: 5.36 kB[22m[2m │ map: 139.17 kB[22m
[32m✓ built in 434ms[39m
Created data-e2e/.env from .env.example
INF TEST_OAUTH=1: Using fake Google OAuth credentials
INF TEST_OAUTH=1: Using fake Microsoft OAuth credentials
INF TEST_OAUTH=1: Using fake GitHub OAuth credentials
INF http m=GET p=/assets/ServerSettingsPanel-CwAILPxT.css s=200 d=27µs s=2417
INF http m=GET p=/assets/ProfileSettings-LfhlssOg.css s=200 d=67µs s=6652
INF http m=GET p=/assets/ProfileSettings-C6UtWHaO.js s=200 d=67µs s=14578
INF http m=GET p=/assets/Privacy-COJkLvXG.css s=200 d=24µs s=1034
INF http m=GET p=/assets/Privacy-CLREmNRv.js s=200 d=39µs s=2346
INF http m=GET p=/api/v1/workspaces/K5P16OE2000/nodes/K5P191GE000 s=200 d=173µs s=193
INF http m=GET p=/assets/OrgSettingsPanel-f0NnvF1R.js s=200 d=63µs s=8155
INF http m=GET p=/assets/OrgSettingsPanel-DAbswSRk.css s=200 d=22µs s=1913
INF http m=POST p=/api/v1/organizations/K5P193LK000/workspaces s=200 d=150ms s=359
INF http m=GET p=/assets/OAuthIcons-BnwC0yRh.js s=200 d=39µs s=2050
INF http m=GET p=/assets/InviteForm-Da2T407Z.js s=200 d=62µs s=3892
INF http m=GET p=/assets/InviteForm-DFlHotPL.css s=200 d=25µs s=1920
INF http m=GET p=/assets/Editor-C3i5BWlf.css s=200 d=82µs s=12701
INF http m=POST p=/api/v1/auth/switch-workspace s=200 d=16ms s=1020
INF http m=GET p=/assets/Editor-Booz38UE.js s=200 d=83µs s=46497
INF http m=GET p=/assets/Auth-Dk8tjMYf.js s=200 d=54µs s=4144
INF http m=GET p=/assets/Auth-D9cCVgJl.css s=200 d=35µs s=2890
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=112µs s=12
INF http m=GET p=/api/v1/workspaces/K5P199K0000/nodes/0/children s=200 d=379µs s=13
INF http m=GET p=/assets/AdminDashboard-mz6u66Jn.css s=200 d=36µs s=2245
INF http m=GET p=/assets/AdminDashboard-C-W2OpZP.js s=200 d=62µs s=7257
INF http m=GET p=/manifest.webmanifest s=200 d=30µs s=455
INF http m=POST p=/api/v1/workspaces/K5P199K0000/nodes/0/page/create s=200 d=19.5ms s=21
INF http m=GET p=/api/v1/workspaces/K5P199K0000/nodes/0/children s=200 d=180µs s=243
INF http m=GET p=/api/v1/workspaces/K5P199K0000/nodes/K5P1ADEE000 s=200 d=161µs s=231
INF http m=POST p=/api/v1/workspaces/K5P199K0000/nodes/0/page/create s=200 d=14.4ms s=21
INF http m=GET p=/w/@K5P199K0000+workspace/@K5P1ADEE000+welcome s=200 d=23µs s=1227
INF http m=GET p=/api/v1/auth/me s=200 d=130µs s=825
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=87µs s=12
INF http m=GET p=/api/v1/workspaces/K5P199K0000/nodes/0/children s=200 d=213µs s=436
