make[1]: Entering directory '/home/runner/work/mddb/mddb'
[36mvite v7.3.1 [32mbuilding client environment for production...[36m[39m
transforming...
[32m✓[39m 53 modules transformed.
rendering chunks...
computing gzip size...
[2m../backend/frontend/dist/[22m[36msw.mjs  [39m[1m[2m15.97 kB[22m[1m[22m[2m │ gzip: 5.36 kB[22m[2m │ map: 139.17 kB[22m
[32m✓ built in 349ms[39m
Created data-e2e/.env from .env.example
INF TEST_OAUTH=1: Using fake Google OAuth credentials
INF TEST_OAUTH=1: Using fake Microsoft OAuth credentials
INF http m=GET p=/assets/index-Hymz4ZC4.css s=200 d=1.52ms s=44698
INF http m=GET p=/assets/editor-vendor-BEwVq1OK.js s=200 d=701µs s=314634
INF http m=GET p=/api/v1/auth/me s=200 d=138µs s=203
INF http m=GET p=/assets/en-aHYPxoow.js s=200 d=121µs s=14597
INF http m=GET p=/assets/Onboarding-DJux7IDU.js s=200 d=82µs s=2514
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=93µs s=12
INF http m=GET p=/favicon.png s=200 d=30µs s=444
INF http m=GET p=/sw.js s=200 d=75µs s=18490
INF http m=GET p=/registerSW.js s=200 d=36µs s=134
INF http m=POST p=/api/v1/organizations s=200 d=25ms s=651
INF http m=GET p=/api/v1/auth/me s=200 d=166µs s=444
INF http m=GET p=/index.html s=301 d=17µs
INF http m=GET p=/ s=200 d=17µs s=1227
INF http m=GET p=/icon.svg s=200 d=34µs s=294
INF http m=GET p=/icon-512.png s=200 d=79µs s=11284
INF http m=GET p=/icon-192.png s=200 d=45µs s=2745
INF http m=GET p=/favicon.png s=200 d=36µs s=444
INF http m=GET p=/apple-touch-icon.png s=200 d=50µs s=2597
INF http m=GET p=/assets/fr-DlBCnmbp.js s=200 d=96µs s=16823
INF http m=GET p=/assets/es-Co7IUcHz.js s=200 d=74µs s=16549
INF http m=GET p=/assets/de-CxY6u42z.js s=200 d=100µs s=16586
INF http m=GET p=/assets/WorkspaceSettingsPanel-DgrSmito.css s=200 d=83µs s=4977
INF http m=GET p=/assets/WorkspaceSettingsPanel-CtQG9Uhz.js s=200 d=96µs s=16361
INF http m=GET p=/assets/Terms-DJXNYmiE.js s=200 d=51µs s=2568
INF http m=GET p=/assets/ServerSettingsPanel-Sr6gkhWw.js s=200 d=126µs s=10745
INF http m=GET p=/assets/ServerSettingsPanel-CwAILPxT.css s=200 d=62µs s=2417
INF http m=GET p=/assets/ProfileSettings-LfhlssOg.css s=200 d=80µs s=6652
INF http m=GET p=/assets/ProfileSettings-B_bJfTXk.js s=200 d=84µs s=14578
INF http m=GET p=/assets/Privacy-COJkLvXG.css s=200 d=40µs s=1034
INF http m=GET p=/assets/Privacy-CLREmNRv.js s=200 d=48µs s=2346
INF http m=POST p=/api/v1/organizations/JUKEB7J6000/workspaces s=200 d=164ms s=359
INF http m=GET p=/assets/OrgSettingsPanel-DxeapQvN.js s=200 d=133µs s=8155
INF http m=GET p=/assets/OrgSettingsPanel-DAbswSRk.css s=200 d=25µs s=1913
INF http m=GET p=/assets/OAuthIcons-BnwC0yRh.js s=200 d=32µs s=2050
INF http m=GET p=/assets/InviteForm-DFlHotPL.css s=200 d=19µs s=1920
INF http m=POST p=/api/v1/auth/switch-workspace s=200 d=15.6ms s=1018
INF http m=GET p=/assets/InviteForm-CzWEvg1O.js s=200 d=49µs s=3892
